name,url,lean,score
Michael Kinsley,/news-source/michael-kinsley,Left,-4.5
Michael Strong,/news-source/michael-strong-media-bias,Lean Right,2.0
Michael Ramirez (cartoonist),/news-source/michael-ramirez-cartoonist,Right,4.5
Michelle Alexander,/news-source/michelle-alexander-media-bias,Lean Left,-2.0
Michael Tauberg,/news-source/michael-tauberg-media-bias,Center,0.0
Michelle Malkin,/news-source/michelle-malkin,Right,4.5
Michelle Goldberg,/news-source/michelle-goldberg-media-bias,Left,-4.5
Michigan Daily,/news-source/michigan-daily,Lean Left,-2.0
MichelleMalkin.com,/news-source/michellemalkincom,Right,4.0
Migration Policy Institute,/news-source/migration-policy-institute-media-bias,Center,0.0
MidWeek,/news-source/midweek-media-bias,Center,0.0
Mike Lester (cartoonist),/news-source/mike-lester-cartoonist,Right,4.5
Mike Huckabee,/news-source/mike-huckabee-media-bias,Lean Right,2.0
Mike Pence,/news-source/mike-pence-media-bias,Right,4.5
Mike Luckovich (cartoonist),/news-source/mike-luckovich-cartoonist,Left,-4.5
Military Times,/news-source/military-times-media-bias,Center,0.0
Mike Thompson (cartoonist),/news-source/mike-thompson-cartoonist,Center,0.0
Milwaukee Journal Sentinel,/news-source/milwaukee-journal-sentinel-media-bias,Center,0.0
Millennial Action Project,/news-source/millennial-action-project-media-bias,Center,0.0
Minnesota Native News,/news-source/minnesota-native-news-media-bias,Center,0.0
Minnesota Lawyer,/news-source/minnesota-lawyer-media-bias,Center,0.0
Minnesota Public Radio,/news-source/minnesota-public-radio-media-bias,Center,0.0
Minnesota News Network,/news-source/minnesota-news-network-media-bias,Center,0.0
Minnesota Spokesman Reporter,/news-source/minnesota-spokesman-reporter-media-bias,Center,0.0
Minnesota Reformer,/news-source/minnesota-reformer-media-bias,Left,-4.0
MinnPost,/news-source/minnpost-media-bias,Center,0.0
Mises Institute,/news-source/mises-institute-media-bias,Lean Right,2.0
Miranda Devine,/news-source/miranda-devine-media-bias,Right,4.5
Misinformation Review,/news-source/misinformation-review-media-bias,Center,0.0
Mississippi Today,/news-source/mississippi-today-media-bias,Center,0.0
Mississippi Free Press,/news-source/mississippi-free-press-media-bias,Lean Left,-2.0
MIT News,/news-source/mit-news,Center,0.0
Missoulian,/news-source/missoulian-media-bias,Center,0.0
MLive.com,/news-source/mlive-media-bias,Center,0.0
Mitú,/news-source/mit-media-bias,Left,-4.0
"Moníca Guzman, Braver Angels",/news-source/mon-ca-guzman-braver-angels-media-bias,Lean Left,-2.0
Monadnock Ledger-Transcript,/news-source/monadnock-ledger-transcript-media-bias,Center,0.0
Montana Free Press,/news-source/montana-free-press-media-bias,Center,0.0
Monica Hesse,/news-source/monica-hesse-media-bias,Lean Left,-2.0
Morgan Jacobsen,/news-source/morgan-jacobsen,Center,0.0
More in Common,/news-source/more-common-media-bias,Center,0.0
Morgan Messenger,/news-source/morgan-messenger-media-bias,Center,0.0
Morning Brew,/news-source/morning-brew-media-bias,Lean Left,-2.0
Mountain State Spotlight,/news-source/mountain-state-spotlight-media-bias,Center,0.0
Mother Jones,/news-source/mother-jones-bias,Left,-4.0
MTV News Online,/news-source/mtv-news-online-media-bias,Lean Left,-2.0
MSNBC,/news-source/msnbc,Left,-4.0
Multiple Writers - Lean Left,/news-source/multiple-writers-lean-left-media-bias,Lean Left,-2.0
Multiple Writers - Center,/news-source/multiple-writers-center-media-bias,Center,0.0
Multiple Writers - Left,/news-source/multiple-writers-left-media-bias,Left,-4.5
Multiple Writers - Lean Right,/news-source/multiple-writers-lean-right-media-bias,Lean Right,2.0
Multiple Writers - Right,/news-source/multiple-writers-right-media-bias,Right,4.5
NAACP,/news-source/naacp-media-bias,Lean Left,-2.0
Muscatine Journal,/news-source/muscatine-journal,Center,0.0
National Catholic Register,/news-source/national-catholic-register-media-bias,Right,4.0
Naples Daily News,/news-source/naples-daily-news-media-bias,Center,0.0
National Conference of State Legislatures,/news-source/national-conference-state-legislatures-media-bias,Center,0.0
National Committee to Preserve Social Security and Medicare,/news-source/national-committee-preserve-social-security-and-medicare,Left,-4.5
National Federation of Independent Business,/news-source/national-federation-independent-business-media-bias,Lean Right,2.0
National Constitution Center,/news-source/national-constitution-center-media-bias,Center,0.0
National Institute for Civil Discourse,/news-source/national-institute-civil-discourse-media-bias,Center,0.0
National Geographic,/news-source/national-geographic-media-bias,Center,0.0
National Journal,/news-source/national-journal,Center,0.0
National Interest,/news-source/national-interest,Center,0.0
National Review,/news-source/national-review,Right,3.7
National Post,/news-source/national-post-media-bias,Lean Right,2.0
Nature.com,/news-source/naturecom-media-bias,Center,0.0
National Review Fact Check,/news-source/forgotten-fact-checks-national-review-media-bias,Right,4.0
NBC News (Online),/news-source/nbc-news-media-bias,Lean Left,-1.8
Nautilus Quarterly,/news-source/nautilus-quarterly-media-bias,Center,0.0
Neal K. Katyal,/news-source/neal-k-katyal-media-bias,Lean Left,-2.0
NBC Today Show,/news-source/nbc-today-show,Lean Left,-2.0
Neil Patel,/news-source/neil-patel-media-bias,Right,4.5
Neil J. Young,/news-source/neil-j-young-media-bias,Lean Left,-2.0
Nevada Appeal,/news-source/nevada-appeal-media-bias,Center,0.0
Network for Responsible Public Policy,/news-source/network-responsible-public-policy-media-bias,Center,0.0
New Economy Working Group,/news-source/new-economy-working-group,Lean Left,-2.0
New Discourses,/news-source/new-discourses-media-bias,Center,0.0
New Hampshire Union Leader,/news-source/union-leader,Center,0.0
New Hampshire Public Radio,/news-source/new-hampshire-public-radio-media-bias,Center,0.0
New Jersey Globe,/news-source/new-jersey-globe-media-bias,Center,0.0
New Haven Register,/news-source/new-haven-register-media-bias,Center,0.0
New Mexico In Depth,/news-source/new-mexico-depth-media-bias,Center,0.0
New Jersey Monitor,/news-source/new-jersey-monitor-media-bias,Lean Left,-2.0
New Republic,/news-source/new-republic,Left,-4.0
New Pittsburgh,/news-source/new-pittsburgh-media-bias,Left,-4.0
New York Daily News,/news-source/new-york-daily-news,Left,-4.0
New Rockford Transcript,/news-source/new-rockford-transcript-media-bias,Center,0.0
New York Magazine,/news-source/new-york-magazine,Left,-4.0
New York Focus,/news-source/new-york-focus-media-bias,Center,0.0
New York Post (News),/news-source/new-york-post,Lean Right,1.8
New York Post (Opinion),/news-source/new-york-post-opinion-media-bias,Right,4.0
New York Times (Opinion),/news-source/new-york-times-opinion-media-bias,Left,-4.0
New York Times (News),/news-source/new-york-times,Lean Left,-2.2
Newark Post,/news-source/newark-post-media-bias,Center,0.0
New York Times Fact Check,/news-source/new-york-times-fact-check-media-bias,Lean Left,-2.0
News Center Maine,/news-source/news-center-maine-media-bias,Lean Left,-2.0
News & Citizen,/news-source/news-citizen-media-bias,Center,0.0
News One,/news-source/news-one-media-bias,Lean Left,-2.0
News Literacy Project,/news-source/news-literacy-project-media-bias,Center,0.0
Newsday,/news-source/newsday-media-bias,Center,0.0
NewsBusters,/news-source/newsbusters,Right,4.3
Newsmax - Opinion,/news-source/newsmax-opinion-media-bias,Right,3.5
Newsmax (News),/news-source/newsmax,Right,4.0
NewsOne,/news-source/newsonecom-media-bias,Left,-4.0
NewsNation,/news-source/newsnation-media-bias,Center,-0.3
Newsweek Fact Check,/news-source/newsweek-fact-check-media-bias,Center,0.0
Newsweek,/news-source/newsweek,Center,0.5
Newtrals,/news-source/newtrals-media-bias,Center,0.0
Newt Gingrich,/news-source/newt-gingrich,Right,4.5
Nicholas Kristof,/news-source/nicholas-kristof,Left,-4.5
Nicholas Chronicle,/news-source/nicholas-chronicle-media-bias,Center,0.0
Nieman Lab,/news-source/nieman-lab-media-bias,Center,-0.5
Nick Anderson (cartoonist),/news-source/nick-anderson-cartoonist,Center,0.0
NMPolitics.net,/news-source/nmpoliticsnet,Center,0.0
nj.com,/news-source/njcom-media-bias,Lean Left,-2.0
Noah Rothman,/news-source/noah-rothman-media-bias,Lean Right,2.0
No Labels,/news-source/no-labels,Center,0.0
Norfolk Daily News,/news-source/norfolk-daily-news-media-bias,Center,0.0
Noah Smith,/news-source/noah-smith-media-bias,Lean Left,-2.0
NowThis News,/news-source/nowthis-news-media-bias,Lean Left,-2.0
North Wright County Today,/news-source/north-wright-county-today-media-bias,Center,0.0
NPR (Opinion),/news-source/npr-editorial,Lean Left,-2.3
NPR (Online News),/news-source/npr-media-bias,Lean Left,-2.0
NTD,/news-source/ntd-media-bias,Lean Right,2.0
NPR Fact Check,/news-source/npr-fact-check-media-bias,Lean Left,-2.0
NYNMedia,/news-source/nynmedia-media-bias,Left,-4.0
Nutfield News,/news-source/nutfield-news-media-bias,Center,0.0
Ohio Capital Journal,/news-source/ohio-capital-journal-media-bias,Lean Left,-2.0
Occupy Democrats,/news-source/occupy-democrats-media-bias,Left,-4.5
Omaha World-Herald,/news-source/omaha-world-herald-media-bias,Center,0.0
OilPrice.com,/news-source/oilpricecom-media-bias,Center,0.0
One Nation News,/news-source/one-nation-news-media-bias,Lean Left,-2.0
One America News Network (OAN),/news-source/one-america-news-network-media-bias,Right,4.4
Orange County Register,/news-source/orange-county-register,Lean Right,2.0
OpenSecrets.org,/news-source/opensecretsorg,Center,0.0
Orlando Sentinel,/news-source/orlando-sentinel-media-bias,Center,0.0
Oregon Public Broadcasting,/news-source/oregon-public-broadcasting-media-bias,Center,0.0
Ouachita Citizen,/news-source/ouachita-citizen-media-bias,Center,0.0
Ottumwa Courier,/news-source/ottumwa-courier,Center,0.0
Our.News,/news-source/ournews-media-bias,Center,0.0
Out,/news-source/out-media-bias,Left,-4.0
Outkick the Coverage,/news-source/outkick-media-bias,Center,0.0
Out In Jersey,/news-source/out-jersey-media-bias,Lean Left,-2.0
Pacific Standard,/news-source/pacific-standard,Lean Left,-2.0
Pacific Research Institute,/news-source/pacific-research-institute,Right,4.5
Paintsville Herald,/news-source/paintsville-herald-media-bias,Center,0.0
Pahrump Valley Times,/news-source/pahrump-valley-times-media-bias,Center,0.0
Palm Springs Desert Sun,/news-source/palm-springs-desert-sun-media-bias,Center,0.0
Palladium Magazine,/news-source/palladium-magazine-media-bias,Center,0.0
Pasadena Star-News,/news-source/pasadena-star-news-media-bias,Center,0.0
Park Record,/news-source/park-record-media-bias,Center,0.0
Pat Oliphant (cartoonist),/news-source/pat-oliphant-cartoonist,Center,0.0
Pat Buchanan,/news-source/pat-buchanan-media-bias,Right,4.5
Paul Brandus,/news-source/paul-brandus-media-bias,Center,0.0
Patch.com,/news-source/patchcom-media-bias,Center,0.0
Paul Mulholland,/news-source/paul-mulholland-media-bias,Lean Left,-2.0
Paul Krugman,/news-source/paul-krugman,Left,-4.5
Paul Volcker,/news-source/paul-volcker-media-bias,Center,0.0
Paul Szep (cartoonist),/news-source/paul-szep-cartoonist,Center,0.0
PBS NewsHour,/news-source/pbs-newshour,Lean Left,-1.1
Paul Waldman,/news-source/paul-waldman-media-bias,Left,-4.5
Peacock Panache,/news-source/peacock-panache,Left,-4.0
Pea Ridge Times,/news-source/pea-ridge-times-media-bias,Center,0.0
Peggy Noonan,/news-source/peggy-noonan,Right,4.5
Pedro Silva,/news-source/pedro-silva-media-bias,Center,0.0
Pennsylvania Capital-Star,/news-source/pennsylvania-capital-star-media-bias,Lean Right,2.0
Peninsula Clarion,/news-source/peninsula-clarion,Center,0.0
People,/news-source/people-media-bias,Lean Left,-2.3
Pensacola News Journal,/news-source/pensacola-news-journal-media-bias,Center,0.0
Peoria Journal Star,/news-source/peoria-journal-star-media-bias,Center,0.0
People for the American Way,/news-source/people-american-way,Left,-4.5
Pete Weichlein,/news-source/pete-weichlein-media-bias,Center,0.0
Persuasion,/news-source/persuasion-media-bias,Lean Left,-2.0
Peter Roff,/news-source/peter-roff,Lean Right,2.0
Peter Boghossian,/news-source/peter-boghossian-media-bias,Center,0.0
Pew Research Center,/news-source/pew-research,Center,0.0
Peter Thiel,/news-source/peter-thiel-media-bias,Lean Right,2.0
Phillip Bader,/news-source/phillip-bader-media-bias,Center,0.0
Philadelphia Gay News,/news-source/philadelphia-gay-news-media-bias,Lean Left,-2.0
Phys.org,/news-source/physorg,Center,0.0
Phoenix New Times,/news-source/phoenix-new-times-media-bias,Center,0.0
Physicians for Life,/news-source/physicians-life-media-bias,Lean Right,2.0
Physicians for a National Health Program,/news-source/physicians-national-health-program,Left,-4.5
PinkNews,/news-source/pinknews-media-bias,Left,-4.0
Piers Morgan,/news-source/piers-morgan,Lean Left,-2.0
Pittsburgh Post-Gazette,/news-source/pittsburgh-post-gazette,Center,0.2
Pioneer Press,/news-source/pioneer-press-media-bias,Center,0.0
PJ Media,/news-source/pj-media-media-bias,Right,4.0
Pittsburgh Tribune-Review,/news-source/pittsburgh-tribune-review-media-bias,Center,0.0
Plainsman,/news-source/plainsman-media-bias,Center,0.0
Plaquemines Gazette,/news-source/plaquemines-gazette-media-bias,Center,0.0
Politico,/news-source/politico-media-bias,Lean Left,-1.2
Political Empathy Project,/news-source/political-empathy-project-media-bias,Center,0.0
PolitiFact,/news-source/politifact,Lean Left,-2.0
PoliticusUSA,/news-source/politicususa,Left,-4.0
Portland Press Herald,/news-source/portland-press-herarld,Center,0.0
Pope County Tribune,/news-source/pope-county-tribune-media-bias,Center,0.0
Post-Bulletin,/news-source/post-bulletin-media-bias,Center,0.0
Post Register,/news-source/post-register-media-bias,Center,0.0
Poynter,/news-source/poynter-media-bias,Center,0.0
Poughkeepsie Journal,/news-source/poughkeepsie-journal-media-bias,Center,0.0
Prager University,/news-source/prager-university,Right,4.5
Poynter Fact Check,/news-source/poynter-fact-check-media-bias,Center,0.0
PRI (Public Radio International),/news-source/pri-public-radio-international,Center,0.0
Premier Christian News,/news-source/premier-christian-news-media-bias,Lean Left,-2.0
Project Veritas,/news-source/project-veritas-media-bias,Right,4.0
Progressive Voices of Iowa,/news-source/progressive-voices-iowa,Left,-4.0
Psych Central,/news-source/psych-central-media-bias,Center,0.0
ProPublica,/news-source/propublica,Lean Left,-2.0
Public News Service,/news-source/public-news-service-media-bias,Center,0.0
Psychology Today,/news-source/psychology-today-media-bias,Center,-0.5
Queerty,/news-source/queerty-media-bias,Left,-4.0
Quartz,/news-source/quartz,Center,0.0
Quin Hillyer,/news-source/quin-hillyer-media-bias,Lean Right,2.0
Quillette,/news-source/quillette-media-bias,Lean Right,2.0
Rachel Eckhardt,/news-source/rachel-eckhardt,Lean Left,-2.0
Quinnipiac University,/news-source/quinnipiac-university,Center,0.0
Ralph Benko,/news-source/ralph-benko,Right,4.5
Rahm Emanuel,/news-source/rahm-emanuel-media-bias,Lean Left,-2.0
RAND Corporation,/news-source/rand-corporation,Lean Left,-2.0
Ramesh Ponnuru,/news-source/ramesh-ponnuru,Right,4.5
Rapid City Journal,/news-source/rapid-city-journal-media-bias,Center,0.0
Rand Paul,/news-source/rand-paul,Lean Right,2.0
Raw Story,/news-source/raw-story,Left,-4.0
Rasmussen Reports,/news-source/rasmussen-reports,Lean Right,2.0
RealClearPolitics,/news-source/real-clear-politics,Center,0.5
Reading Eagle,/news-source/reading-eagle-media-bias,Center,0.0
Reason Foundation,/news-source/reason-foundation,Lean Right,2.0
Reason,/news-source/reason,Lean Right,1.8
Record Journal,/news-source/record-journal,Center,0.0
Rebecca Sheehan,/news-source/rebecca-sheehan-media-bias,Lean Right,2.0
Red Lake Nation News,/news-source/red-lake-nation-news-media-bias,Center,0.0
Record-Courier,/news-source/record-courier-media-bias,Center,0.0
Red Racing Horses,/news-source/red-racing-horses-media-bias,Right,4.0
Redlands Daily Facts,/news-source/redlands-daily-facts-media-bias,Center,0.0
redefinED,/news-source/redefined,Center,0.0
Refinery29,/news-source/refinery29-media-bias,Left,-4.0
RedState,/news-source/red-state,Right,4.0
Relevant Magazine,/news-source/relevant-magazine-media-bias,Lean Left,-2.0
Religion News Service,/news-source/religion-news-service-media-bias,Center,0.0
Reno News & Review,/news-source/reno-news-review-media-bias,Center,0.0
Rem Reider,/news-source/rem-reider,Center,0.0
Reuters,/news-source/reuters,Center,-0.8
Republican Party,/news-source/republican-party,Lean Right,2.0
"Rev. Barbara Ann Michaels, Jester of the Peace",/news-source/rev-barbara-ann-michaels-media-bias,Lean Left,-2.0
Reuters Fact Check,/news-source/reuters-fact-check-media-bias,Center,0.0
Revolver News,/news-source/revolver-news-media-bias,Right,4.0
Rev. Jesse Jackson Sr.,/news-source/jesse-jackson,Left,-4.5
Rich Lowry,/news-source/rich-lowry-syndicated-columnist,Right,4.5
Rex Huppke,/news-source/rex-huppke-media-bias,Left,-4.5
Rich Zeoli,/news-source/rich-zeoli,Lean Right,2.0
Rich Tafel,/news-source/rich-tafel,Center,0.0
Richard M. Cohen,/news-source/richard-cohen,Lean Left,-2.0
Richard K. Sherman,/news-source/richard-k-sherman-media-bias,Lean Left,-2.0
Richmond Times Dispatch,/news-source/richmond-times-dispatch,Lean Right,2.0
Richard Perrins,/news-source/richard-perrins-media-bias,Center,0.0
Rick Ungar,/news-source/rick-ungar,Lean Left,-2.0
Rick Snyder,/news-source/rick-snyder-media-bias,Lean Right,2.0
Right Guest Commentaries,/news-source/right-guest-commentaries,Right,4.5
Rick Wytmar,/news-source/rick-wytmar-media-bias,Lean Left,-2.0
Right Wing News,/news-source/right-wing-news,Right,4.0
Right Side News,/news-source/right-side-news,Right,4.0
Rob Rogers (cartoonist),/news-source/rob-rogers-cartoonist,Left,-4.5
Risen Magazine,/news-source/risen-magazine-media-bias,Center,0.0
Robby Soave,/news-source/robby-soave-media-bias,Lean Right,2.0
Robbie Robinette,/news-source/robbie-robinette-media-bias,Center,0.0
Robert Reich,/news-source/robert-reich-media-bias,Left,-4.5
Robert Ariail (cartoonist),/news-source/robert-ariail-cartoonist,Center,0.0
Robert Verbruggen,/news-source/robert-verbruggen-media-bias,Lean Right,2.0
Robert Samuelson,/news-source/robert-samuelson,Center,0.0
Rod Blagojevich,/news-source/rod-blagojevich-media-bias,Center,0.0
Robert Weissman,/news-source/robert-weissman-media-bias,Lean Left,-2.0
Rogue River Press,/news-source/rogue-river-press-media-bias,Center,0.0
Rod Eccles,/news-source/rod-eccles-media-bias,Right,4.5
Roll Call,/news-source/roll-call-media-bias,Center,0.0
Rolf Hendriks,/news-source/rolf-hendriks-media-bias,Center,0.0
Ron Suskind,/news-source/ron-suskind-media-bias,Center,0.0
RollingStone.com,/news-source/rolling-stone,Left,-4.0
Ross Douthat,/news-source/ross-douthat,Lean Right,2.0
Rose Mercer,/news-source/rose-mercer-media-bias,Lean Left,-2.0
Russell Brandom,/news-source/russell-brandom-media-bias,Center,0.0
RT,/news-source/rt,Lean Right,2.0
Ruth Marcus,/news-source/ruth-marcus,Lean Left,-2.0
Ruston Daily Leader,/news-source/ruston-daily-leader,Center,0.0
Ryan Bomberger,/news-source/ryan-bomberger-media-bias,Right,4.5
Rutland Herald,/news-source/rutland-herald-media-bias,Center,0.0
Ryan Cooper,/news-source/ryan-cooper,Left,-4.5
S.E. Cupp,/news-source/se-cupp-media-bias,Lean Right,2.0
Saagar Enjeti,/news-source/saagar-enjeti-media-bias,Center,0.0
Sally Pipes,/news-source/sally-pipes,Right,4.5
Salina Journal,/news-source/salina-journal-media-bias,Center,0.0
Sam Harris,/news-source/sam-harris-media-bias,Center,0.0
Salon,/news-source/salon,Left,-4.0
Samantha Shireman,/news-source/samantha-shireman-media-bias,Lean Left,-2.0
Sam Seder,/news-source/sam-seder-media-bias,Left,-4.5
San Bernardino Sun,/news-source/san-bernardino-sun-media-bias,Center,0.0
San Antonio Express-News,/news-source/san-antonio-express-news-media-bias,Center,0.0
San Francisco Chronicle,/news-source/san-francisco-chronicle,Left,-4.0
San Diego Union-Tribune,/news-source/san-diego-union-tribune-media-bias-0,Lean Left,-2.0
San Jose Mercury News,/news-source/san-jose-mercury-news,Lean Left,-2.0
San Gabriel Valley Tribune,/news-source/san-gabriel-valley-tribune-media-bias,Center,0.0
Sara Luterman,/news-source/sara-luterman-media-bias,Lean Left,-2.0
Santa Fe New Mexican,/news-source/santa-fe-new-mexican-media-bias,Center,0.0
SBG,/news-source/sbg,Center,0.0
Sarah Palin,/news-source/sarah-palin-media-bias,Right,4.5
Scientific American,/news-source/scientific-american,Lean Left,-2.0
Science Daily,/news-source/science-daily,Center,0.0
Scott Jennings,/news-source/scott-jennings-media-bias,Lean Right,2.0
Scott Adams,/news-source/scott-adams-media-bias,Center,0.0
Scottsbluff Star-Herald,/news-source/scottsbluff-star-herald-media-bias,Center,0.0
Scott Stantis (cartoonist),/news-source/scott-stantis-cartoonist,Right,4.5
Scriberr Media - News,/news-source/scriberr-media-news-media-bias-0,Center,0.0
SCOTUSblog,/news-source/scotusblog-media-bias,Center,0.0
Scripps News,/news-source/scripps-news-media-bias,Center,0.0
Scriberr Media - Opinion/Editorial,/news-source/scriberr-media-opinioneditorial-media-bias,Lean Right,2.0
Search for Common Ground,/news-source/search-common-ground-media-bias,Center,0.0
Sean McDowell,/news-source/sean-mcdowell-media-bias,Right,4.5
Seattle Gay News,/news-source/seattle-gay-news-media-bias,Lean Left,-2.0
Searchlight New Mexico,/news-source/searchlight-new-mexico-media-bias,Center,0.0
Semafor,/news-source/semafor-media-bias,Lean Left,-1.1
Seeds of Peace,/news-source/seeds-peace-media-bias,Center,0.0
Seth Tower Hurd,/news-source/seth-hower-turd-media-bias,Lean Right,2.0
Sen. Jim Risch,/news-source/sen-jim-risch-media-bias,Lean Right,2.0
SFGATE,/news-source/sf-gate,Lean Left,-2.0
SF Weekly,/news-source/sf-weekly,Center,0.0
Shreveport Times,/news-source/shreveport-times,Center,0.0
Shannon Mannon,/news-source/shannon-mannon-media-bias,Lean Left,-2.0
Silive.com,/news-source/silivecom-media-bias,Center,0.0
Signe Wilkinson (cartoonist),/news-source/signe-wilkinson-cartoonist,Left,-4.5
Sky-Hi Daily News,/news-source/sky-hi-daily-news,Lean Left,-2.0
Silver City Daily Press,/news-source/silver-city-daily-press-media-bias,Center,0.0
Small World (cartoonist),/news-source/small-world-cartoonist,Left,-4.5
Slate,/news-source/slate,Left,-4.5
Smithsonian Magazine,/news-source/smithsonian-magazine-media-bias,Center,0.0
Smerconish,/news-source/smerconish-media-bias,Center,0.0
Socialist Alternative,/news-source/socialist-alternative,Left,-4.0
Snopes,/news-source/snopes,Lean Left,-2.0
Socialist Project/The Bullet,/news-source/socialist-projectthe-bullet,Left,-4.0
South Bend Tribune,/news-source/south-bend-tribune-media-bias,Center,0.0
South Florida Gay News,/news-source/south-florida-gay-news-media-bias,Lean Left,-2.0
South China Morning Post,/news-source/south-china-morning-post-media-bias,Center,0.0
Southern Minnesota News,/news-source/southern-minnesota-news-media-bias,Center,0.0
Southeast Missourian,/news-source/southeast-missourian-media-bias,Center,0.0
Southern Utah News,/news-source/southern-utah-news-media-bias,Center,0.0
Southern Poverty Law Center,/news-source/southern-poverty-law-center-media-bias,Left,-4.5
Spiked,/news-source/spiked-media-bias,Lean Right,2.0
Sparks Tribune,/news-source/sparks-tribune-media-bias,Center,0.0
Spokesman Review,/news-source/spokesman-review,Lean Left,-2.0
Splinter,/news-source/splinter-media-bias,Left,-4.0
Spread Great Ideas,/news-source/spread-great-ideas-media-bias,Center,0.0
Spotlight PA,/news-source/spotlight-pa-media-bias,Center,0.0
St. Augustine Record,/news-source/st-augustine-record-media-bias,Center,0.0
Springfield News-Leader,/news-source/springfield-news-leader-media-bias,Center,0.0
St. George News,/news-source/st-george-news-media-bias,Center,0.0
St. Cloud Times,/news-source/st-cloud-times-media-bias,Lean Left,-2.0
St. Louis Post-Dispatch,/news-source/st-louis-post-dispatch-media-bias,Center,0.0
St. Joseph News-Press,/news-source/st-joseph-news-press-media-bias,Center,0.0
Stamford Advocate,/news-source/stamford-advocate-media-bias,Center,0.0
Stacey Abrams,/news-source/stacey-abrams-media-bias,Lean Left,-2.0
Star Tribune,/news-source/star-tribune-media-bias,Lean Left,-2.0
StandAmerica,/news-source/standamerica-media-bias,Right,4.5
STAT,/news-source/stat-media-bias,Center,0.0
Stars and Stripes,/news-source/stars-and-stripes-media-bias,Center,0.0
Statesman Journal,/news-source/statesman-journal-media-bias,Center,0.0
State Journal,/news-source/state-journal,Lean Left,-2.0
Steve Benen,/news-source/steve-benen-media-bias,Left,-4.5
Stephen Perkins,/news-source/stephen-perkins-media-bias,Lean Right,2.0
Steve Breen (cartoonist),/news-source/steve-breen-cartoonist,Center,0.0
Steve Benson (cartoonist),/news-source/steve-benson-cartoonist,Left,-4.5
Steve Kelley (cartoonist),/news-source/steve-kelley-cartoonist,Right,4.5
Steve Forbes,/news-source/steve-forbes-media-bias,Lean Right,2.0
Steven Crowder,/news-source/steven-crowder-media-bias,Right,4.5
Steve Sack (cartoonist),/news-source/steve-sack-cartoonist,Left,-4.5
Stillwater Gazette,/news-source/stillwater-gazette-media-bias,Center,0.0
Steven Petrow,/news-source/steven-petrow-media-bias,Center,0.0
Storm Lake Times,/news-source/storm-lake-times-media-bias,Center,0.0
Stimson Center,/news-source/stimson-center-media-bias,Center,0.0
Stuart Carlson (cartoonist),/news-source/stuart-carlson-cartoonist,Left,-4.5
Subverse,/news-source/subverse-media-bias,Center,0.0
Students For Life,/news-source/students-life-media-bias,Lean Right,2.0
Sun Herald,/news-source/sun-herald-media-bias,Center,0.0
Sukhayl Niyazov,/news-source/sukhayl-niyazov-media-bias,Center,0.0
Sunlight Foundation,/news-source/sunlight-foundation,Center,0.0
Sun Sentinel,/news-source/sun-sentinel-media-bias,Center,0.0
Tablet Mag,/news-source/tablet-mag-media-bias,Lean Right,2.0
Taipei Times,/news-source/taipei-times-media-bias,Center,0.0
Tallahassee Democrat,/news-source/tallahassee-democrat,Center,0.0
Tangle,/news-source/tangle-media-bias,Center,-0.1
Tampa Bay Times,/news-source/tampa-bay-times-media-bias,Center,0.0
Tara D. Sonenshine,/news-source/tara-d-sonenshine-media-bias,Center,0.0
Tania Israel,/news-source/tania-israel-media-bias,Left,-4.5
Taylor Marshall,/news-source/taylor-marshall-media-bias,Right,4.5
Tara Parekh,/news-source/tara-parekh-media-bias,Lean Left,-2.0
TechCrunch,/news-source/techcrunch-media-bias,Center,0.0
Tech Xplore,/news-source/tech-xplore-media-bias,Center,0.0
Teen Vogue,/news-source/teen-vogue,Left,-4.6
Ted Rall (cartoonist),/news-source/ted-rall-cartoonist,Left,-4.5
Texas Monthly,/news-source/texas-monthly-media-bias,Center,0.0
Telegram & Gazette,/news-source/telegram-gazette-media-bias,Center,0.0
The Ada News,/news-source/ada-news-media-bias,Center,0.0
Texas Signal,/news-source/texas-signal-media-bias,Left,-4.0
The Advocate-Messenger,/news-source/advocate-messenger,Lean Left,-2.0
The Advocate,/news-source/advocate-media-bias,Lean Left,-2.0
The American Mind,/news-source/american-mind-media-bias,Lean Right,1.3
The American Conservative,/news-source/american-conservative-media-bias,Right,4.0
The Anniston Star,/news-source/anniston-star-media-bias,Center,0.0
The American Spectator,/news-source/american-spectator,Right,4.0
The Ardmoreite,/news-source/ardmoreite-media-bias,Center,0.0
The Appeal,/news-source/appeal-media-bias,Center,0.0
The Bellows,/news-source/bellows-media-bias,Center,0.0
The Atlantic,/news-source/atlantic,Left,-2.8
The Bismarck Tribune,/news-source/bismarck-tribune-media-bias,Center,0.0
The Berkshire Eagle,/news-source/berkshire-eagle-media-bias,Lean Left,-2.0
The Blade,/news-source/blade-media-bias,Center,0.0
The Black Detour,/news-source/black-detour-media-bias,Center,0.0
The Boston Globe,/news-source/boston-globe,Left,-4.0
The Blaze,/news-source/theblaze-bias,Right,5.0
The Buffalo News,/news-source/buffalo-news-media-bias,Center,0.0
The Brazilian Report,/news-source/brazilian-report-media-bias,Center,0.0
The Cadiz Record,/news-source/cadiz-record,Lean Left,-2.0
The Bulwark,/news-source/bulwark-media-bias,Lean Right,2.0
The Canyon County Zephyr,/news-source/canyon-county-zephry,Left,-4.0
The Californian,/news-source/californian-media-bias,Center,0.0
